511 911.119403 911.768657 0.557858 0.558968
512 911.768657 912.417910 0.556749 0.557858
513 912.417910 913.067164 0.555642 0.556749
514 913.067164 913.716418 0.554537 0.555642
515 913.716418 914.365672 0.553433 0.554537
516 914.365672 915.014925 0.552331 0.553433
517 915.014925 915.664179 0.551230 0.552331
518 915.664179 916.313433 0.550131 0.551230
519 916.313433 916.962687 0.549033 0.550131
520 916.962687 917.611940 0.547937 0.549033
521 917.611940 918.261194 0.546843 0.547937
522 918.261194 918.910448 0.545750 0.546843
523 918.910448 919.559701 0.544659 0.545750
524 919.559701 920.208955 0.543569 0.544659
525 920.208955 920.858209 0.542480 0.543569
526 920.858209 921.507463 0.541394 0.542480
527 921.507463 922.156716 0.540308 0.541394
528 922.156716 922.805970 0.539225 0.540308
529 922.805970 923.455224 0.538143 0.539225
530 923.455224 924.104478 0.537062 0.538143
531 924.104478 924.753731 0.535983 0.537062
532 924.753731 925.402985 0.534905 0.535983
533 925.402985 926.052239 0.533829 0.534905
534 926.052239 926.701493 0.532754 0.533829
535 926.701493 927.350746 0.531681 0.532754
536 927.350746 928.000000 0.530610 0.531681
537 928.000000 928.649254 0.529540 0.530610
538 928.649254 929.298507 0.528471 0.529540
539 929.298507 929.947761 0.527404 0.528471
540 929.947761 930.597015 0.526338 0.527404
541 930.597015 931.246269 0.525274 0.526338
542 931.246269 931.895522 0.524211 0.525274
543 931.895522 932.544776 0.523150 0.524211
544 932.544776 933.194030 0.522090 0.523150
545 933.194030 933.843284 0.521032 0.522090
546 933.843284 934.492537 0.519975 0.521032
547 934.492537 935.141791 0.518920 0.519975
548 935.141791 935.791045 0.517866 0.518920
549 935.791045 936.440299 0.516814 0.517866
550 936.440299 937.089552 0.515763 0.516814
551 937.089552 937.738806 0.514714 0.515763
552 937.738806 938.388060 0.513666 0.514714
553 938.388060 939.037313 0.512619 0.513666
554 939.037313 939.686567 0.511574 0.512619
555 939.686567 940.335821 0.510530 0.511574
556 940.335821 940.985075 0.509488 0.510530
557 940.985075 941.634328 0.508447 0.509488
558 941.634328 942.283582 0.507408 0.508447
559 942.283582 942.932836 0.506370 0.507408
560 942.932836 943.582090 0.505334 0.506370
561 943.582090 944.231343 0.504298 0.505334
562 944.231343 944.880597 0.503265 0.504298
563 944.880597 945.529851 0.502233 0.503265
564 945.529851 946.179104 0.501202 0.502233
565 946.179104 946.828358 0.500172 0.501202
566 946.828358 947.477612 0.499144 0.500172
567 947.477612 948.126866 0.498118 0.499144
